past_profitability_21d,past_profitability_63d,past_profitability_126d,volatility_21d,volatility_63d,volatility_126d,avg_price_21d,avg_price_63d,avg_price_126d,sharpe_21d,sharpe_63d,sharpe_126d,m_21d,m_63d,m_126d,roc_21d,roc_63d,roc_126d,MACD,rsi_14,dco_22,min_21d,min_63d,min_126d,max_21d,max_63d,max_126d,exp_mean_21d,exp_mean_63d,exp_mean_126d,target,factual_id
-0.1,-0.2,-0.1,0.1,0.1,0.1,66.301,73.19,74.85,-0.6,-1.9,-1.5,-4.6,-15.6,-10.3,-0.1,-0.2,-0.1,-1.7,22.2,-0.8598131537,65.187,65.19,65.187,69.636,81.341,81.34,66.78,71.16,74.5,-0.002381373377580282,41133
-0.1,-0.2,-0.3,0.4,0.4,0.4,1.044,1.138,1.25,-0.2,-0.6,-0.9,-0.1,-0.3,-0.5,-0.1,-0.2,-0.3,-0.0,35.6,-0.0145909088,0.983,0.98,0.983,1.1,1.33,1.5,1.04,1.12,1.2,0.574911332805317,12088
-0.2,-0.2,-0.3,0.4,0.3,0.3,1.118,1.243,1.33,-0.5,-0.7,-1.0,-0.2,-0.3,-0.5,-0.2,-0.2,-0.3,-0.1,36.1,0.0089999996,1.0,1.0,1.0,1.268,1.33,1.55,1.1,1.22,1.28,0.5999747999528452,12088
-0.0,-0.0,-0.0,0.0,0.0,0.0,1188.885,1193.216,1197.01,-0.3,-2.1,-3.1,-1.6,-11.1,-13.3,-0.0,-0.0,-0.0,-0.9,22.8,0.4930000007,1187.75,1187.75,1187.75,1189.598,1198.822,1202.0,1189.28,1192.51,1195.67,0.009307029155971213,32155
-0.0,-0.0,-0.0,0.0,0.0,0.0,1188.816,1193.038,1196.9,-0.3,-2.1,-3.2,-1.4,-11.2,-13.7,-0.0,-0.0,-0.0,-1.0,21.1,0.5424545407,1187.536,1187.54,1187.536,1189.49,1198.716,1202.0,1189.13,1192.36,1195.55,0.009609241106580011,32155
-0.0,-0.2,-0.3,0.5,0.4,0.4,120.931,126.707,140.77,-0.1,-0.4,-0.7,-5.4,-24.9,-53.4,-0.0,-0.2,-0.3,-2.8,43.4,4.1487836838,109.061,109.06,109.061,127.615,140.314,186.13,119.68,126.95,134.66,0.4505465877708853,49179
-0.0,-0.2,-0.3,0.5,0.4,0.4,120.661,126.338,140.35,-0.1,-0.4,-0.7,-5.7,-23.3,-53.9,-0.0,-0.2,-0.3,-2.7,45.4,5.5613012314,109.061,109.06,109.061,127.615,139.642,186.13,119.38,126.62,134.37,0.4411729004227481,49179
0.0,0.0,0.0,0.1,0.1,0.1,82.497,81.807,81.73,0.1,0.5,0.2,0.5,3.0,1.0,0.0,0.0,0.0,0.2,55.1,-0.0492678471,81.652,79.26,79.188,83.02,83.251,83.99,82.54,82.06,81.74,0.059564043462627225,53191
0.0,0.0,0.0,0.1,0.1,0.1,82.522,81.856,81.74,0.1,0.6,0.2,0.5,3.1,1.0,0.0,0.0,0.0,0.2,53.0,-0.0144956736,81.747,79.33,79.188,83.062,83.251,83.99,82.56,82.09,81.76,0.06443808372959216,53191
0.0,0.0,0.1,0.1,0.1,0.1,144.062,143.931,142.38,0.2,0.3,1.0,1.7,2.5,9.8,0.0,0.0,0.1,0.3,54.1,-0.0752092823,142.129,141.68,135.64,145.848,147.009,147.01,144.37,143.6,142.31,0.041007604063226316,46138
0.0,0.0,0.1,0.1,0.1,0.1,144.151,143.972,142.46,0.2,0.3,0.9,1.9,2.6,9.2,0.0,0.0,0.1,0.3,53.6,0.5292189121,142.143,141.71,136.066,145.848,147.009,147.01,144.42,143.64,142.35,0.04086908250629963,46138
-0.0,-0.2,-0.0,0.3,0.3,0.3,159.231,169.927,170.13,-0.1,-0.6,-0.1,-4.5,-29.9,-5.4,-0.0,-0.2,-0.0,-3.5,40.0,3.900727272,149.38,149.38,149.38,165.72,187.77,188.45,158.54,165.26,167.5,0.16100150724719237,40817
-0.0,-0.2,-0.0,0.3,0.3,0.3,159.007,169.421,170.1,-0.1,-0.7,-0.1,-4.7,-31.9,-4.5,-0.0,-0.2,-0.0,-3.3,44.3,4.7319998741,149.38,149.38,149.38,165.72,187.26,188.45,158.21,164.94,167.3,0.15676669197868148,40817
0.0,0.0,-0.1,0.1,0.1,0.1,65.056,65.552,66.72,0.0,0.0,-0.7,0.1,0.2,-4.0,0.0,0.0,-0.1,-0.1,59.0,-0.1155090928,64.44,64.44,64.44,65.77,66.9,69.54,65.07,65.7,66.7,0.05262780212825989,38832
-0.0,0.0,-0.1,0.1,0.1,0.1,65.041,65.566,66.66,-0.0,0.1,-0.6,-0.2,0.6,-3.7,-0.0,0.0,-0.1,-0.1,58.9,-0.0768181831,64.44,64.44,64.44,65.688,66.9,69.54,65.12,65.67,66.65,0.04174530061528531,38832
-0.0,0.0,-0.0,0.2,0.1,0.1,7.415,7.472,7.44,-0.0,0.1,-0.3,-0.0,0.1,-0.3,-0.0,0.0,-0.0,-0.0,53.0,0.023511637,7.263,7.17,7.174,7.548,7.765,7.77,7.42,7.45,7.46,-0.0463178543791712,42794
-0.0,0.0,-0.0,0.1,0.1,0.1,7.422,7.465,7.45,-0.1,0.1,-0.3,-0.1,0.1,-0.3,-0.0,0.0,-0.0,-0.0,53.1,0.0792297646,7.263,7.17,7.174,7.548,7.765,7.77,7.42,7.46,7.46,-0.03087997901103188,42794
-0.0,-0.1,-0.1,0.2,0.2,0.2,199.433,209.047,221.28,-0.2,-0.6,-0.9,-10.2,-30.1,-33.0,-0.0,-0.1,-0.1,-3.2,50.2,0.293931812,192.96,192.96,192.96,208.02,227.027,235.91,200.01,208.78,215.78,0.13581120431422494,34879
-0.1,-0.1,-0.1,0.2,0.2,0.2,199.917,209.525,221.54,-0.3,-0.7,-0.9,-12.8,-32.6,-33.4,-0.1,-0.1,-0.1,-3.5,47.4,1.0119999647,192.96,192.96,192.96,209.63,229.583,235.91,200.15,209.11,216.06,0.1524107119012604,34879
-0.0,-0.0,-0.0,0.1,0.1,0.1,16.624,16.646,16.65,-0.3,-0.3,-0.3,-0.4,-0.4,-0.4,-0.0,-0.0,-0.0,-0.1,30.2,0.0404764935,16.216,16.22,16.216,16.884,16.885,17.09,16.59,16.64,16.61,0.053497796445413415,36822
-0.0,-0.0,-0.0,0.1,0.1,0.1,16.641,16.653,16.65,-0.2,-0.4,-0.3,-0.3,-0.4,-0.3,-0.0,-0.0,-0.0,-0.0,29.8,0.0294234697,16.288,16.28,16.257,16.884,16.885,17.09,16.62,16.65,16.61,0.049360952616056546,36822
-0.1,-0.1,-0.0,0.4,0.3,0.2,94.879,95.901,96.17,-0.2,-0.3,-0.2,-8.0,-8.9,-4.2,-0.1,-0.1,-0.0,-1.5,31.2,1.226331234,88.46,88.46,88.403,98.958,101.614,101.7,93.94,95.42,95.55,0.12309927021439841,50208
-0.1,-0.1,-0.0,0.4,0.3,0.2,94.491,95.746,96.14,-0.2,-0.3,-0.2,-8.1,-9.8,-4.0,-0.1,-0.1,-0.0,-1.7,30.9,1.7540150881,88.194,88.19,88.194,98.958,101.614,101.7,93.44,95.2,95.44,0.10963159812878745,50208
0.0,0.0,0.1,0.1,0.1,0.1,70.635,69.763,68.27,0.2,0.5,0.9,0.8,2.9,5.2,0.0,0.0,0.1,0.3,67.8,-0.1420910954,69.957,68.32,64.926,71.694,71.694,71.69,70.59,69.74,68.7,0.12431914226693766,53001
0.0,0.0,0.1,0.1,0.1,0.1,70.554,69.671,68.19,0.2,0.4,0.8,1.0,2.7,4.6,0.0,0.0,0.1,0.2,69.8,0.0791241303,69.933,68.32,64.926,71.432,71.432,71.43,70.43,69.64,68.61,0.12730070969449608,53001
0.0,0.0,0.0,0.0,0.0,0.0,198.503,198.166,198.7,0.3,0.3,0.3,1.5,1.6,1.8,0.0,0.0,0.0,0.4,81.3,-0.5374545455,197.49,196.32,196.32,199.796,200.0,201.11,198.6,198.35,198.77,0.020423008543222577,35766
0.0,0.0,0.0,0.0,0.0,0.0,198.659,198.213,198.73,0.4,0.2,0.3,1.6,1.4,2.1,0.0,0.0,0.0,0.5,81.2,-0.9337272644,197.49,196.32,196.32,200.248,200.296,201.11,198.86,198.46,198.81,0.01869774776741424,35766
-0.0,-0.0,0.1,0.5,0.3,0.3,5.113,5.149,5.1,-0.0,-0.0,0.3,-0.1,-0.1,0.4,-0.0,-0.0,0.1,-0.0,48.2,-0.0618181825,4.667,4.67,4.667,5.167,5.167,5.17,5.11,5.12,5.08,0.14493464052287608,3288
-0.0,-0.0,0.1,0.5,0.3,0.3,5.116,5.15,5.1,-0.0,-0.0,0.3,-0.1,-0.1,0.4,-0.0,-0.0,0.1,-0.0,48.2,-0.0581818186,4.667,4.67,4.667,5.167,5.167,5.17,5.11,5.13,5.08,0.14493464052287608,3288
-0.0,-0.1,-0.3,0.5,0.4,0.4,119.694,124.83,138.16,-0.0,-0.2,-0.7,-0.7,-14.2,-53.4,-0.0,-0.1,-0.3,-1.4,59.1,-1.0418715477,109.061,109.06,109.061,127.615,137.867,186.13,119.18,125.45,133.14,0.3911651714991556,49185
0.0,-0.1,-0.3,0.5,0.4,0.4,119.703,124.645,137.74,0.0,-0.2,-0.7,0.2,-11.7,-53.0,0.0,-0.1,-0.3,-0.9,62.3,-4.0665225983,109.061,109.06,109.061,127.615,137.819,186.13,119.56,125.38,132.99,0.3784056922233136,49185
0.0,-0.1,-0.1,0.1,0.1,0.1,34.019,34.906,35.9,0.0,-0.5,-0.6,0.1,-2.6,-2.6,0.0,-0.1,-0.1,-0.2,57.8,0.1216545478,33.21,33.21,33.21,34.82,36.757,37.49,33.99,34.74,35.33,0.09200114908021666,31605
-0.0,-0.1,-0.1,0.2,0.1,0.1,34.153,35.705,36.3,-0.1,-0.6,-0.6,-0.8,-2.7,-2.3,-0.0,-0.1,-0.1,-0.3,57.7,0.0768636391,33.49,33.49,33.49,35.114,37.227,37.49,34.4,35.34,35.77,0.0954608407489302,31605
-0.1,-0.1,-0.1,0.5,0.4,0.3,3.176,3.375,3.43,-0.1,-0.4,-0.3,-0.2,-0.5,-0.3,-0.1,-0.1,-0.1,-0.1,26.9,-0.037272729,3.0,3.0,3.0,3.28,3.68,3.68,3.17,3.3,3.34,0.0558355700918739,6246
-0.1,-0.2,-0.1,0.5,0.4,0.3,3.167,3.366,3.43,-0.1,-0.4,-0.3,-0.2,-0.6,-0.3,-0.1,-0.2,-0.1,-0.1,26.9,-0.032181818,3.0,3.0,3.0,3.28,3.68,3.68,3.16,3.29,3.33,0.05265095730722798,6246
0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.505,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.7,-0.0,0.505,0.5,0.505,0.505,0.505,0.5,0.51,0.51,0.51,-0.3919207920792076,18248
0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.505,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.7,-0.0,0.505,0.5,0.505,0.505,0.505,0.5,0.51,0.51,0.51,-0.3919207920792076,18248
1.0,0.3,-0.2,1.7,1.4,1.4,0.211,0.158,0.2,0.6,0.2,-0.1,0.1,0.1,-0.1,1.0,0.3,-0.2,0.0,71.0,0.0037636363,0.133,0.09,0.095,0.246,0.246,0.36,0.21,0.18,0.2,-0.40174641215977297,22239
0.8,0.3,-0.2,1.7,1.4,1.4,0.216,0.158,0.19,0.5,0.2,-0.1,0.1,0.1,-0.1,0.8,0.3,-0.2,0.0,71.0,0.0076090908,0.14,0.09,0.095,0.246,0.246,0.36,0.22,0.18,0.2,-0.41772571740737074,22239
0.1,-0.3,-0.4,0.7,0.8,0.8,0.153,0.179,0.23,0.1,-0.3,-0.5,0.0,-0.1,-0.1,0.1,-0.3,-0.4,-0.0,63.9,-0.008463636,0.134,0.13,0.134,0.178,0.232,0.33,0.16,0.18,0.22,2.0413375408842094,15484
0.0,0.0,-0.4,0.4,0.4,0.8,0.165,0.171,0.19,0.1,0.0,-0.4,0.0,0.0,-0.1,0.0,0.0,-0.4,-0.0,64.1,0.0001727273,0.159,0.16,0.127,0.174,0.191,0.28,0.17,0.17,0.19,0.03670170906613399,15484
0.0,-0.0,-0.0,0.1,0.1,0.1,18.214,18.228,18.41,0.0,-0.2,-0.4,0.0,-0.3,-0.6,0.0,-0.0,-0.0,-0.0,45.5,0.0269090906,18.2,17.9,17.9,18.4,18.5,18.9,18.21,18.26,18.26,0.0945054945054963,28221
0.0,-0.0,-0.0,0.1,0.1,0.1,18.214,18.224,18.41,0.0,-0.2,-0.4,0.0,-0.3,-0.6,0.0,-0.0,-0.0,-0.0,45.5,0.0269090906,18.2,17.9,17.9,18.4,18.5,18.9,18.21,18.25,18.26,0.09565934065934245,28221
0.0,0.0,0.0,0.0,0.0,0.0,3.96,3.96,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,27698
0.0,0.0,0.0,0.0,0.0,0.0,3.96,3.96,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,3.96,0.0,27698
0.0,-0.0,-0.2,0.2,0.2,0.2,23.969,24.381,25.71,0.1,-0.3,-1.0,0.5,-1.3,-4.7,0.0,-0.0,-0.2,0.1,61.2,-0.1108363643,23.5,22.81,22.81,24.632,26.01,28.93,24.01,24.49,25.3,0.02530861437581537,34468
0.0,-0.1,-0.2,0.2,0.2,0.2,23.871,24.451,25.82,0.2,-0.4,-1.1,0.9,-2.0,-5.0,0.0,-0.1,-0.2,-0.0,63.5,0.1417454481,23.187,22.81,22.81,24.374,26.194,29.2,23.89,24.51,25.34,0.011577187612807098,34468
0.1,0.0,-0.1,0.4,0.4,0.4,10.648,10.608,11.4,0.1,0.0,-0.3,0.6,0.1,-1.4,0.1,0.0,-0.1,0.2,62.9,-0.5908363461,9.69,9.6,9.596,11.578,11.73,14.33,10.82,10.82,11.48,-0.1643820445226633,29324
0.1,-0.0,-0.1,0.4,0.4,0.4,10.68,10.607,11.39,0.2,-0.0,-0.2,0.7,-0.0,-1.2,0.1,-0.0,-0.1,0.3,63.4,-0.475363642,9.69,9.6,9.596,11.605,11.73,14.33,10.87,10.83,11.47,-0.1712026835275824,29324
0.0,0.0,0.0,0.1,0.1,0.1,10.347,10.316,10.22,0.0,0.2,0.4,0.0,0.2,0.3,0.0,0.0,0.0,0.0,50.7,0.0063720145,10.267,10.13,9.975,10.449,10.46,10.46,10.34,10.3,10.22,0.03607293329771428,54738
-0.0,0.0,0.0,0.1,0.1,0.1,10.347,10.313,10.22,-0.0,0.2,0.5,-0.0,0.1,0.3,-0.0,0.0,0.0,0.0,50.7,0.0223038942,10.267,10.13,9.975,10.442,10.46,10.46,10.34,10.3,10.22,0.03466155536184534,54738
0.0,0.1,0.6,0.0,0.2,0.3,0.256,0.253,0.24,0.0,0.5,1.9,0.0,0.0,0.1,0.0,0.1,0.6,0.0,100.0,0.0,0.256,0.23,0.163,0.256,0.256,0.26,0.26,0.25,0.25,0.21093750000000006,26492
0.0,0.1,0.6,0.0,0.2,0.3,0.256,0.254,0.24,0.0,0.5,1.9,0.0,0.0,0.1,0.0,0.1,0.6,0.0,100.0,0.0,0.256,0.23,0.163,0.256,0.256,0.26,0.26,0.25,0.25,0.21093750000000006,26492
0.0,0.0,0.1,0.1,0.1,0.1,70.596,69.718,68.23,0.2,0.5,0.9,0.9,2.9,5.0,0.0,0.0,0.1,0.3,70.8,-0.0282379035,69.957,68.32,64.926,71.563,71.563,71.56,70.51,69.69,68.66,0.12467052914246177,53000
0.0,0.0,0.1,0.1,0.1,0.1,70.554,69.671,68.19,0.2,0.4,0.8,1.0,2.7,4.6,0.0,0.0,0.1,0.2,69.8,0.0791241303,69.933,68.32,64.926,71.432,71.432,71.43,70.43,69.64,68.61,0.12730070969449608,53000
0.0,0.1,0.1,0.0,0.0,0.1,22.994,22.483,22.18,0.8,1.5,1.4,0.6,1.3,1.8,0.0,0.1,0.1,0.2,88.4,-0.11388091,22.719,22.03,21.417,23.321,23.321,23.32,22.99,22.59,22.36,0.18006946477130295,32044
0.0,0.1,0.1,0.0,0.0,0.1,23.024,22.504,22.19,0.8,1.5,1.5,0.6,1.3,1.8,0.0,0.1,0.1,0.2,88.6,-0.1086218208,22.771,22.06,21.423,23.365,23.365,23.37,23.02,22.61,22.38,0.18016021916341513,32044
-0.1,-0.2,-0.3,0.7,0.5,0.8,0.077,0.087,0.1,-0.1,-0.5,-0.3,-0.0,-0.0,-0.0,-0.1,-0.2,-0.3,-0.0,37.5,0.0038545455,0.071,0.07,0.071,0.085,0.1,0.13,0.08,0.09,0.09,-0.5456926239751582,11615
-0.1,-0.2,-0.3,0.7,0.5,0.8,0.077,0.087,0.1,-0.1,-0.5,-0.3,-0.0,-0.0,-0.0,-0.1,-0.2,-0.3,-0.0,37.5,0.0024363636,0.071,0.07,0.071,0.085,0.1,0.13,0.08,0.09,0.09,-0.5704337731288885,11615
-0.0,-0.1,-0.1,0.2,0.2,0.2,29.411,30.491,31.84,-0.1,-0.4,-0.8,-0.7,-2.6,-4.3,-0.0,-0.1,-0.1,-0.3,53.0,0.0062727272,28.53,28.53,28.53,30.298,31.997,34.28,29.49,30.47,31.41,0.12975851325062798,4883
-0.0,-0.1,-0.1,0.2,0.2,0.2,29.444,30.532,31.87,-0.2,-0.5,-0.9,-1.2,-3.0,-4.7,-0.0,-0.1,-0.1,-0.4,50.0,0.1295454502,28.53,28.53,28.53,30.476,32.155,34.37,29.49,30.51,31.45,0.16051076815955612,4883
-0.1,-0.1,-0.1,0.3,0.2,0.1,0.605,0.627,0.64,-0.3,-0.6,-1.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.0,0.0,0.0290909093,0.57,0.57,0.57,0.635,0.64,0.67,0.6,0.62,0.63,0.1666666666666671,10930
-0.1,-0.1,-0.1,0.3,0.2,0.1,0.608,0.628,0.64,-0.3,-0.6,-1.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.0,0.0,0.0261363629,0.57,0.57,0.57,0.635,0.64,0.67,0.6,0.62,0.63,0.1666666666666671,10930
-0.0,-0.0,-0.0,0.0,0.0,0.0,18.661,18.806,18.87,-0.1,-0.5,-0.6,-0.0,-0.3,-0.4,-0.0,-0.0,-0.0,-0.0,42.2,0.0028181819,18.56,18.56,18.56,18.78,19.0,19.09,18.67,18.77,18.85,0.021035325228382064,45632
-0.0,-0.0,-0.0,0.0,0.0,0.0,18.659,18.802,18.86,-0.1,-0.5,-0.6,-0.0,-0.3,-0.3,-0.0,-0.0,-0.0,-0.0,43.7,-0.0251818188,18.56,18.56,18.56,18.78,19.0,19.09,18.66,18.76,18.85,0.020866311282947133,45632
0.0,0.0,0.1,0.1,0.1,0.1,67.045,66.249,65.32,0.2,0.5,0.8,0.8,2.2,3.3,0.0,0.0,0.1,0.4,57.1,-0.2703793645,66.332,65.11,63.138,67.741,67.741,67.74,67.09,66.33,65.61,0.0968895815431449,45188
0.0,0.0,0.0,0.1,0.1,0.1,67.006,66.214,65.29,0.2,0.6,0.8,1.0,2.4,3.2,0.0,0.0,0.0,0.4,58.7,-0.3840384185,66.332,65.08,63.138,67.741,67.741,67.74,67.06,66.3,65.58,0.09444616060139313,45188
0.0,-0.1,-0.2,0.4,0.5,0.5,1.204,1.168,1.3,0.0,-0.2,-0.4,0.0,-0.1,-0.3,0.0,-0.1,-0.2,0.0,44.0,-0.0129545452,1.16,1.02,1.023,1.28,1.3,1.62,1.19,1.2,1.22,0.03304460496969044,7772
0.0,-0.1,-0.2,0.4,0.5,0.5,1.204,1.17,1.3,0.0,-0.1,-0.4,0.0,-0.1,-0.3,0.0,-0.1,-0.2,0.0,44.0,0.0067727272,1.158,1.02,1.023,1.28,1.308,1.62,1.19,1.2,1.22,0.050943857074041046,7772
-0.1,-0.2,-0.0,0.6,0.5,0.4,71.261,78.681,77.6,-0.2,-0.4,-0.1,-8.4,-16.0,-2.5,-0.1,-0.2,-0.0,-2.6,37.1,2.5216286182,65.275,65.28,65.275,77.598,87.793,87.79,71.5,75.64,75.49,0.20423130921196705,47594
-0.1,-0.2,-0.0,0.6,0.5,0.4,71.663,78.935,77.62,-0.2,-0.4,-0.1,-10.1,-16.1,-2.9,-0.1,-0.2,-0.0,-2.5,32.7,1.4636663198,65.47,65.47,65.47,77.884,87.793,87.79,71.94,75.91,75.63,0.24398206904016773,47594
-0.1,-0.1,-0.2,0.8,0.5,0.4,0.307,0.351,0.36,-0.1,-0.1,-0.5,-0.0,-0.0,-0.1,-0.1,-0.1,-0.2,-0.0,68.6,-0.0141136367,0.29,0.29,0.29,0.368,0.387,0.42,0.32,0.34,0.37,1.0642851695716806,13469
-0.0,0.1,-0.2,0.5,0.5,0.4,0.313,0.312,0.33,-0.0,0.1,-0.4,-0.0,0.0,-0.1,-0.0,0.1,-0.2,0.0,68.8,-0.0127636362,0.294,0.27,0.27,0.326,0.346,0.4,0.31,0.32,0.32,0.4126812709408022,13469
0.4,0.5,0.4,1.0,0.8,0.7,0.122,0.114,0.11,0.4,0.6,0.5,0.0,0.1,0.0,0.4,0.5,0.4,0.0,71.4,-0.0082527269,0.113,0.09,0.094,0.17,0.17,0.17,0.13,0.12,0.12,0.5863138511685861,26033
0.3,0.3,0.2,1.1,0.9,1.0,0.157,0.143,0.14,0.3,0.4,0.2,0.0,0.0,0.0,0.3,0.3,0.2,0.0,71.0,-0.0016163636,0.135,0.12,0.117,0.19,0.19,0.19,0.16,0.15,0.15,0.7076946503114756,26033
0.1,0.0,-0.0,0.1,0.1,0.1,32.262,31.859,32.02,0.6,0.1,-0.0,1.7,0.4,-0.0,0.1,0.0,-0.0,0.3,77.2,0.0380265266,31.404,30.62,30.618,33.013,33.013,33.14,32.3,31.98,31.86,0.07555940806638788,45832
0.1,0.0,-0.0,0.1,0.1,0.1,32.182,31.852,32.02,0.6,0.1,-0.0,1.7,0.3,-0.1,0.1,0.0,-0.0,0.3,76.8,0.1630523801,31.247,30.62,30.618,32.927,32.93,33.12,32.23,31.95,31.84,0.08114090465618508,45832
1.0,0.5,-0.3,1.1,0.9,0.9,15.904,13.144,16.77,0.9,0.5,-0.3,10.8,7.2,-9.6,1.0,0.5,-0.3,2.8,77.1,-2.4239709377,10.787,9.12,9.12,22.848,22.848,34.56,17.16,15.21,18.69,1.1818123122637307,9055
1.0,0.5,-0.3,1.1,0.9,0.9,16.425,13.262,16.69,0.9,0.6,-0.3,11.0,7.4,-10.1,1.0,0.5,-0.3,2.8,74.8,-2.3924944401,10.893,9.12,9.12,22.848,22.848,34.34,17.62,15.43,18.74,1.1261096237222497,9055
0.1,-0.0,-0.1,0.1,0.2,0.2,209.647,207.175,217.21,0.7,-0.0,-0.5,16.3,-1.1,-20.1,0.1,-0.0,-0.1,3.0,70.1,-0.7417045236,199.866,192.96,192.96,215.188,218.92,235.49,210.19,209.58,214.13,0.11243899112846109,34900
0.1,-0.0,-0.1,0.1,0.2,0.2,208.87,207.192,217.37,0.7,-0.0,-0.5,16.6,-0.8,-20.6,0.1,-0.0,-0.1,3.0,69.2,-0.9865909219,198.212,192.96,192.96,214.79,218.92,235.7,209.72,209.41,214.12,0.10551318294429127,34900
0.0,0.1,0.0,0.1,0.3,0.2,0.937,0.915,0.91,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,88.0,-0.0023181818,0.935,0.85,0.85,0.969,0.969,0.97,0.94,0.92,0.91,-0.09896327666778801,11065
0.1,0.1,0.1,0.3,0.2,0.4,0.969,0.963,0.93,0.2,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.0,88.5,-0.0081818178,0.96,0.95,0.84,1.032,1.038,1.05,0.98,0.96,0.97,0.09108088619788104,11065
0.0,0.0,0.0,0.1,0.1,0.1,80.373,80.334,79.82,0.2,0.0,0.2,1.1,0.1,1.0,0.0,0.0,0.0,0.2,66.6,0.0287287943,79.755,79.19,77.726,81.145,81.166,81.46,80.39,80.21,79.78,0.012170088411213293,51812
0.0,-0.0,0.0,0.1,0.1,0.1,80.265,80.333,79.81,0.3,-0.0,0.1,1.1,-0.1,0.4,0.0,-0.0,0.0,0.1,66.1,0.3176307678,79.593,79.19,77.726,81.027,81.25,81.46,80.28,80.16,79.74,0.014265596650651186,51812
0.0,0.0,-0.1,0.4,0.4,0.6,0.477,0.463,0.49,0.1,0.1,-0.2,0.0,0.0,-0.1,0.0,0.0,-0.1,0.0,33.8,0.004890909,0.452,0.41,0.406,0.496,0.51,0.6,0.48,0.47,0.49,0.38998170398203313,25070
0.0,0.0,-0.1,0.4,0.4,0.6,0.478,0.463,0.49,0.1,0.1,-0.2,0.0,0.0,-0.1,0.0,0.0,-0.1,0.0,33.8,0.0086181816,0.455,0.41,0.406,0.496,0.51,0.6,0.48,0.47,0.49,0.39199231436712684,25070
0.1,0.4,-0.2,1.0,1.1,0.9,0.039,0.036,0.04,0.1,0.4,-0.2,0.0,0.0,-0.0,0.1,0.4,-0.2,0.0,71.3,-0.0028363636,0.033,0.02,0.024,0.042,0.048,0.05,0.04,0.04,0.04,0.5330698104484523,12678
0.1,0.4,-0.2,1.1,1.1,0.9,0.038,0.036,0.04,0.1,0.4,-0.2,0.0,0.0,-0.0,0.1,0.4,-0.2,0.0,71.3,-0.0029318181,0.033,0.02,0.024,0.042,0.048,0.05,0.04,0.04,0.04,0.544453781512606,12678
0.1,0.1,0.1,0.3,0.2,0.1,0.071,0.068,0.07,0.3,0.5,0.7,0.0,0.0,0.0,0.1,0.1,0.1,0.0,100.0,0.0014772727,0.066,0.07,0.066,0.072,0.072,0.07,0.07,0.07,0.07,0.04553361100348734,11466
0.1,0.1,0.1,0.3,0.2,0.1,0.071,0.068,0.07,0.3,0.5,0.7,0.0,0.0,0.0,0.1,0.1,0.1,0.0,100.0,0.0020681818,0.066,0.07,0.066,0.072,0.072,0.07,0.07,0.07,0.07,0.03048275862068971,11466
-0.1,-0.2,-0.2,0.4,0.3,0.3,141.081,147.625,160.05,-0.3,-0.5,-0.6,-16.0,-28.3,-32.2,-0.1,-0.2,-0.2,-3.6,43.4,2.9621818066,130.88,130.88,130.88,152.92,162.832,188.45,139.9,147.7,154.39,0.33404282012516767,40871
-0.1,-0.2,-0.2,0.4,0.3,0.3,140.296,147.19,159.78,-0.3,-0.5,-0.6,-16.5,-27.4,-33.2,-0.1,-0.2,-0.2,-3.6,43.0,3.756909132,130.88,130.88,130.88,151.384,161.764,188.45,139.44,147.3,154.08,0.33465715693812176,40871
0.0,0.0,-0.0,0.0,0.0,0.0,22.027,21.852,21.97,0.9,0.5,-0.1,0.4,0.2,-0.1,0.0,0.0,-0.0,0.1,78.9,-0.0413345471,21.831,21.67,21.669,22.195,22.195,22.23,22.04,21.94,21.97,0.06569716811089059,2331
0.0,0.0,-0.0,0.0,0.0,0.0,22.044,21.856,21.97,0.9,0.7,-0.1,0.4,0.3,-0.0,0.0,0.0,-0.0,0.1,78.8,-0.0325718187,21.855,21.67,21.669,22.201,22.201,22.22,22.06,21.95,21.97,0.0643601665870985,2331
0.0,0.2,-0.0,0.3,0.3,0.3,21.862,20.379,20.83,0.1,0.7,-0.1,0.5,3.8,-0.7,0.0,0.2,-0.0,0.4,55.9,-0.5550909042,20.62,17.2,17.2,23.026,23.026,25.14,22.0,21.14,20.96,-0.11876911805069972,4144
0.0,0.2,-0.1,0.3,0.3,0.3,22.042,20.855,20.7,0.1,0.7,-0.3,0.8,3.8,-2.3,0.0,0.2,-0.1,0.1,55.7,0.4938181937,21.05,18.0,17.2,23.08,23.08,24.82,21.88,21.28,21.06,0.015602671367082599,4144
